,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
312,Blake Lizotte (C),Los Angeles Kings,65,6,17,23,0.35,20,-4,https://www.eliteprospects.com/player/321198/blake-lizotte,2019-2018,nhl,Blake Lizotte ,C
313,Sean Kuraly (C/LW),Boston Bruins,69,6,17,23,0.33,34,-2,https://www.eliteprospects.com/player/49938/sean-kuraly,2019-2018,nhl,Sean Kuraly ,C/LW
314,Sami Vatanen (D),totals,47,5,18,23,0.49,22,-12,https://www.eliteprospects.com/player/16044/sami-vatanen,2019-2018,nhl,Sami Vatanen ,D
315,Esa Lindell (D),Dallas Stars,69,3,20,23,0.33,12,5,https://www.eliteprospects.com/player/50019/esa-lindell,2019-2018,nhl,Esa Lindell ,D
316,Hampus Lindholm (D),Anaheim Ducks,56,2,21,23,0.41,34,-10,https://www.eliteprospects.com/player/34882/hampus-lindholm,2019-2018,nhl,Hampus Lindholm ,D
317,Patrick Marleau (LW),totals,66,11,11,22,0.33,14,-5,https://www.eliteprospects.com/player/3671/patrick-marleau,2019-2018,nhl,Patrick Marleau ,LW
318,Richard Pánik (RW/LW),Washington Capitals,59,9,13,22,0.37,36,16,https://www.eliteprospects.com/player/11849/richard-panik,2019-2018,nhl,Richard Pánik ,RW/LW
319,Pierre-Édouard Bellemare (C/LW),Colorado Avalanche,69,9,13,22,0.32,17,2,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2019-2018,nhl,Pierre-Édouard Bellemare ,C/LW
320,Teodors Blugers (C),Pittsburgh Penguins,69,9,13,22,0.32,25,2,https://www.eliteprospects.com/player/108347/teodors-blugers,2019-2018,nhl,Teodors Blugers ,C
321,Dominik Simon (C/W),Pittsburgh Penguins,64,7,15,22,0.34,12,-9,https://www.eliteprospects.com/player/105831/dominik-simon,2019-2018,nhl,Dominik Simon ,C/W
322,Sam Steel (C),Anaheim Ducks,65,6,16,22,0.34,20,-13,https://www.eliteprospects.com/player/154496/sam-steel,2019-2018,nhl,Sam Steel ,C
323,Alexander Wennberg (C),Columbus Blue Jackets,57,5,17,22,0.39,16,-5,https://www.eliteprospects.com/player/37041/alexander-wennberg,2019-2018,nhl,Alexander Wennberg ,C
324,Vinnie Hinostroza (C/RW),Arizona Coyotes,68,5,17,22,0.32,14,1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2019-2018,nhl,Vinnie Hinostroza ,C/RW
325,Noah Hanifin (D),Calgary Flames,70,5,17,22,0.31,12,-12,https://www.eliteprospects.com/player/177710/noah-hanifin,2019-2018,nhl,Noah Hanifin ,D
326,Rasmus Andersson (D),Calgary Flames,70,5,17,22,0.31,57,-7,https://www.eliteprospects.com/player/86137/rasmus-andersson,2019-2018,nhl,Rasmus Andersson ,D
327,Marcus Pettersson (D),Pittsburgh Penguins,69,2,20,22,0.32,35,9,https://www.eliteprospects.com/player/86321/marcus-pettersson,2019-2018,nhl,Marcus Pettersson ,D
328,Josh Archibald (RW/LW),Edmonton Oilers,62,12,9,21,0.34,12,-8,https://www.eliteprospects.com/player/122788/josh-archibald,2019-2018,nhl,Josh Archibald ,RW/LW
329,Nick Ritchie (LW),totals,48,9,12,21,0.44,97,1,https://www.eliteprospects.com/player/99036/nick-ritchie,2019-2018,nhl,Nick Ritchie ,LW
330,Jason Dickinson (C/LW),Dallas Stars,65,9,12,21,0.32,6,7,https://www.eliteprospects.com/player/117018/jason-dickinson,2019-2018,nhl,Jason Dickinson ,C/LW
331,Ben Chiarot (D),Montréal Canadiens,69,9,12,21,0.30,61,5,https://www.eliteprospects.com/player/33875/ben-chiarot,2019-2018,nhl,Ben Chiarot ,D
332,Andreas Johnsson (LW/RW),Toronto Maple Leafs,43,8,13,21,0.49,14,0,https://www.eliteprospects.com/player/43991/andreas-johnsson,2019-2018,nhl,Andreas Johnsson ,LW/RW
333,Joel Farabee (LW),Philadelphia Flyers,52,8,13,21,0.40,39,6,https://www.eliteprospects.com/player/334036/joel-farabee,2019-2018,nhl,Joel Farabee ,LW
334,Matt Nieto (LW/RW),Colorado Avalanche,70,8,13,21,0.30,6,7,https://www.eliteprospects.com/player/20723/matt-nieto,2019-2018,nhl,Matt Nieto ,LW/RW
335,Jack Hughes (C),New Jersey Devils,61,7,14,21,0.34,10,-26,https://www.eliteprospects.com/player/305432/jack-hughes,2019-2018,nhl,Jack Hughes ,C
336,Mattias Janmark (C/W),Dallas Stars,62,6,15,21,0.34,12,-5,https://www.eliteprospects.com/player/16629/mattias-janmark,2019-2018,nhl,Mattias Janmark ,C/W
337,Tyler Myers (D),Vancouver Canucks,68,6,15,21,0.31,49,-7,https://www.eliteprospects.com/player/17521/tyler-myers,2019-2018,nhl,Tyler Myers ,D
338,Valtteri Filppula (C/LW),Detroit Red Wings,70,6,15,21,0.30,24,-42,https://www.eliteprospects.com/player/3197/valtteri-filppula,2019-2018,nhl,Valtteri Filppula ,C/LW
339,Corey Perry (RW),Dallas Stars,57,5,16,21,0.37,70,-2,https://www.eliteprospects.com/player/8541/corey-perry,2019-2018,nhl,Corey Perry ,RW
340,Ethan Bear (D),Edmonton Oilers,71,5,16,21,0.30,33,-4,https://www.eliteprospects.com/player/197561/ethan-bear,2019-2018,nhl,Ethan Bear ,D
341,Mikko Koivu (C),Minnesota Wild,55,4,17,21,0.38,28,2,https://www.eliteprospects.com/player/2696/mikko-koivu,2019-2018,nhl,Mikko Koivu ,C
342,Will Butcher (D),New Jersey Devils,56,4,17,21,0.38,6,-8,https://www.eliteprospects.com/player/97590/will-butcher,2019-2018,nhl,Will Butcher ,D
343,Matt Grzelcyk (D),Boston Bruins,68,4,17,21,0.31,34,15,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2019-2018,nhl,Matt Grzelcyk ,D
344,Nick Leddy (D),New York Islanders,60,3,18,21,0.35,14,-1,https://www.eliteprospects.com/player/38067/nick-leddy,2019-2018,nhl,Nick Leddy ,D
345,Artyom Anisimov (C),Ottawa Senators,49,15,5,20,0.41,8,-15,https://www.eliteprospects.com/player/9300/artyom-anisimov,2019-2018,nhl,Artyom Anisimov ,C
346,Radek Faksa (C),Dallas Stars,66,11,9,20,0.30,42,-6,https://www.eliteprospects.com/player/98300/radek-faksa,2019-2018,nhl,Radek Faksa ,C
347,Emil Bemström (C/RW),Columbus Blue Jackets,56,10,10,20,0.36,8,-10,https://www.eliteprospects.com/player/313359/emil-bemstrom,2019-2018,nhl,Emil Bemström ,C/RW
348,Nick Paul (LW/C),Ottawa Senators,56,9,11,20,0.36,24,0,https://www.eliteprospects.com/player/149617/nick-paul,2019-2018,nhl,Nick Paul ,LW/C
349,Jimmy Vesey (LW),Buffalo Sabres,64,9,11,20,0.31,15,12,https://www.eliteprospects.com/player/121865/jimmy-vesey,2019-2018,nhl,Jimmy Vesey ,LW
350,Ryan Hartman (RW/C),Minnesota Wild,69,9,11,20,0.29,69,4,https://www.eliteprospects.com/player/90345/ryan-hartman,2019-2018,nhl,Ryan Hartman ,RW/C
351,Michael Raffl (LW/RW),Philadelphia Flyers,58,8,12,20,0.35,14,-2,https://www.eliteprospects.com/player/15216/michael-raffl,2019-2018,nhl,Michael Raffl ,LW/RW
352,Mike Matheson (D),Florida Panthers,59,8,12,20,0.34,14,-1,https://www.eliteprospects.com/player/76333/mike-matheson,2019-2018,nhl,Mike Matheson ,D
353,Tyler Pitlick (C/RW),Philadelphia Flyers,63,8,12,20,0.32,12,11,https://www.eliteprospects.com/player/40064/tyler-pitlick,2019-2018,nhl,Tyler Pitlick ,C/RW
354,Milan Lucic (LW),Calgary Flames,68,8,12,20,0.29,54,-6,https://www.eliteprospects.com/player/11104/milan-lucic,2019-2018,nhl,Milan Lucic ,LW
355,Joel Edmundson (D),Carolina Hurricanes,68,7,13,20,0.29,72,7,https://www.eliteprospects.com/player/59478/joel-edmundson,2019-2018,nhl,Joel Edmundson ,D
356,Christopher Tanev (D),Vancouver Canucks,69,2,18,20,0.29,41,4,https://www.eliteprospects.com/player/39601/christopher-tanev,2019-2018,nhl,Christopher Tanev ,D
357,Zemgus Girgensons (C/W),Buffalo Sabres,69,12,7,19,0.28,10,-1,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2019-2018,nhl,Zemgus Girgensons ,C/W
358,Kyle Okposo (RW/C),Buffalo Sabres,52,9,10,19,0.37,28,-3,https://www.eliteprospects.com/player/10458/kyle-okposo,2019-2018,nhl,Kyle Okposo ,RW/C
359,Anders Bjork (LW/RW),Boston Bruins,58,9,10,19,0.33,10,5,https://www.eliteprospects.com/player/183809/anders-bjork,2019-2018,nhl,Anders Bjork ,LW/RW
360,Brett Howden (C),New York Rangers,70,9,10,19,0.27,28,-11,https://www.eliteprospects.com/player/232712/brett-howden,2019-2018,nhl,Brett Howden ,C
361,Brad Hunt (D),Minnesota Wild,59,8,11,19,0.32,6,-7,https://www.eliteprospects.com/player/39225/brad-hunt,2019-2018,nhl,Brad Hunt ,D
362,Carter Rowney (RW/C),Anaheim Ducks,71,8,11,19,0.27,14,5,https://www.eliteprospects.com/player/23959/carter-rowney,2019-2018,nhl,Carter Rowney ,RW/C
363,Josh Leivo (LW/RW),Vancouver Canucks,36,7,12,19,0.53,4,0,https://www.eliteprospects.com/player/88692/josh-leivo,2019-2018,nhl,Josh Leivo ,LW/RW
364,William Carrier (LW),Vegas Golden Knights,71,7,12,19,0.27,39,0,https://www.eliteprospects.com/player/88662/william-carrier,2019-2018,nhl,William Carrier ,LW
365,Connor Murphy (D),Chicago Blackhawks,58,5,14,19,0.33,27,2,https://www.eliteprospects.com/player/45417/connor-murphy,2019-2018,nhl,Connor Murphy ,D
366,Anton Strålman (D),Florida Panthers,69,5,14,19,0.28,14,-6,https://www.eliteprospects.com/player/4152/anton-stralman,2019-2018,nhl,Anton Strålman ,D
367,T.J. Brodie (D),Calgary Flames,64,4,15,19,0.30,36,7,https://www.eliteprospects.com/player/19170/t.j.-brodie,2019-2018,nhl,T.J. Brodie ,D
368,Brandon Carlo (D),Boston Bruins,67,4,15,19,0.28,33,16,https://www.eliteprospects.com/player/120965/brandon-carlo,2019-2018,nhl,Brandon Carlo ,D
369,Justin Braun (D),Philadelphia Flyers,62,3,16,19,0.31,18,-2,https://www.eliteprospects.com/player/15033/justin-braun,2019-2018,nhl,Justin Braun ,D
370,Oskar Lindblom (LW/RW),Philadelphia Flyers,30,11,7,18,0.60,4,4,https://www.eliteprospects.com/player/86181/oskar-lindblom,2019-2018,nhl,Oskar Lindblom ,LW/RW
371,Mark Pysyk (D),Florida Panthers,58,9,9,18,0.31,20,4,https://www.eliteprospects.com/player/23154/mark-pysyk,2019-2018,nhl,Mark Pysyk ,D
372,MacKenzie Weegar (D),Florida Panthers,45,7,11,18,0.40,33,6,https://www.eliteprospects.com/player/97908/mackenzie-weegar,2019-2018,nhl,MacKenzie Weegar ,D
373,Mark Borowiecki (D),Ottawa Senators,53,7,11,18,0.34,58,1,https://www.eliteprospects.com/player/19223/mark-borowiecki,2019-2018,nhl,Mark Borowiecki ,D
374,Cédric Paquette (C),Tampa Bay Lightning,61,7,11,18,0.30,42,-1,https://www.eliteprospects.com/player/128521/cedric-paquette,2019-2018,nhl,Cédric Paquette ,C
375,Marcus Sörensen (LW/RW),San Jose Sharks,66,7,11,18,0.27,26,-12,https://www.eliteprospects.com/player/20065/marcus-sorensen,2019-2018,nhl,Marcus Sörensen ,LW/RW
376,P.K. Subban (D),New Jersey Devils,68,7,11,18,0.27,79,-21,https://www.eliteprospects.com/player/11251/p.k.-subban,2019-2018,nhl,P.K. Subban ,D
377,Brendan Lemieux (LW),New York Rangers,59,6,12,18,0.31,111,-14,https://www.eliteprospects.com/player/177647/brendan-lemieux,2019-2018,nhl,Brendan Lemieux ,LW
378,Johan Larsson (C/LW),Buffalo Sabres,62,6,12,18,0.29,26,8,https://www.eliteprospects.com/player/9009/johan-larsson,2019-2018,nhl,Johan Larsson ,C/LW
379,Brandon Montour (D),Buffalo Sabres,54,5,13,18,0.33,28,13,https://www.eliteprospects.com/player/97957/brandon-montour,2019-2018,nhl,Brandon Montour ,D
380,Vladislav Gavrikov (D),Columbus Blue Jackets,69,5,13,18,0.26,18,1,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2019-2018,nhl,Vladislav Gavrikov ,D
381,Brett Pesce (D),Carolina Hurricanes,61,4,14,18,0.30,27,7,https://www.eliteprospects.com/player/121869/brett-pesce,2019-2018,nhl,Brett Pesce ,D
382,Matt Roy (D),Los Angeles Kings,70,4,14,18,0.26,10,16,https://www.eliteprospects.com/player/191271/matt-roy,2019-2018,nhl,Matt Roy ,D
383,Michal Kempný (D),Washington Capitals,58,3,15,18,0.31,22,19,https://www.eliteprospects.com/player/18088/michal-kempny,2019-2018,nhl,Michal Kempný ,D
384,Justin Holl (D),Toronto Maple Leafs,68,2,16,18,0.27,43,13,https://www.eliteprospects.com/player/46905/justin-holl,2019-2018,nhl,Justin Holl ,D
385,Alex Tuch (RW/C),Vegas Golden Knights,42,8,9,17,0.41,8,-10,https://www.eliteprospects.com/player/178526/alex-tuch,2019-2018,nhl,Alex Tuch ,RW/C
386,Brandon Sutter (C/RW),Vancouver Canucks,44,8,9,17,0.39,25,1,https://www.eliteprospects.com/player/9339/brandon-sutter,2019-2018,nhl,Brandon Sutter ,C/RW
387,Alexander Steen (LW/RW),St. Louis Blues,55,7,10,17,0.31,12,7,https://www.eliteprospects.com/player/460/alexander-steen,2019-2018,nhl,Alexander Steen ,LW/RW
388,Brock McGinn (LW/RW),Carolina Hurricanes,68,7,10,17,0.25,17,-4,https://www.eliteprospects.com/player/76486/brock-mcginn,2019-2018,nhl,Brock McGinn ,LW/RW
389,Kyle Clifford (LW),totals,69,7,10,17,0.25,68,-7,https://www.eliteprospects.com/player/15480/kyle-clifford,2019-2018,nhl,Kyle Clifford ,LW
390,Troy Stecher (D),Vancouver Canucks,69,5,12,17,0.25,32,10,https://www.eliteprospects.com/player/59042/troy-stecher,2019-2018,nhl,Troy Stecher ,D
391,Olli Määttä (D),Chicago Blackhawks,65,4,13,17,0.26,20,0,https://www.eliteprospects.com/player/43543/olli-maatta,2019-2018,nhl,Olli Määttä ,D
392,Madison Bowey (D),Detroit Red Wings,53,3,14,17,0.32,34,-16,https://www.eliteprospects.com/player/97787/madison-bowey,2019-2018,nhl,Madison Bowey ,D
393,Garnet Hathaway (RW/LW),Washington Capitals,66,9,7,16,0.24,79,6,https://www.eliteprospects.com/player/75018/garnet-hathaway,2019-2018,nhl,Garnet Hathaway ,RW/LW
394,Darren Helm (C/LW),Detroit Red Wings,68,9,7,16,0.24,37,-6,https://www.eliteprospects.com/player/10438/darren-helm,2019-2018,nhl,Darren Helm ,C/LW
395,Blake Comeau (LW/RW),Dallas Stars,55,8,8,16,0.29,36,-6,https://www.eliteprospects.com/player/9190/blake-comeau,2019-2018,nhl,Blake Comeau ,LW/RW
396,David Kämpf (C/W),Chicago Blackhawks,70,8,8,16,0.23,8,-11,https://www.eliteprospects.com/player/160499/david-kampf,2019-2018,nhl,David Kämpf ,C/W
397,Dillon Dubé (C/LW),Calgary Flames,45,6,10,16,0.36,6,0,https://www.eliteprospects.com/player/157256/dillon-dube,2019-2018,nhl,Dillon Dubé ,C/LW
398,Michael Amadio (C/W),Los Angeles Kings,68,6,10,16,0.24,10,-11,https://www.eliteprospects.com/player/151385/michael-amadio,2019-2018,nhl,Michael Amadio ,C/W
399,Colton Sceviour (C/W),Florida Panthers,69,6,10,16,0.23,6,2,https://www.eliteprospects.com/player/12557/colton-sceviour,2019-2018,nhl,Colton Sceviour ,C/W
400,Justin Faulk (D),St. Louis Blues,69,5,11,16,0.23,32,-3,https://www.eliteprospects.com/player/20715/justin-faulk,2019-2018,nhl,Justin Faulk ,D
401,Philippe Myers (D),Philadelphia Flyers,50,4,12,16,0.32,30,17,https://www.eliteprospects.com/player/223515/philippe-myers,2019-2018,nhl,Philippe Myers ,D
402,Tucker Poolman (D),Winnipeg Jets,57,4,12,16,0.28,24,-1,https://www.eliteprospects.com/player/118006/tucker-poolman,2019-2018,nhl,Tucker Poolman ,D
403,Ben Hutton (D),Los Angeles Kings,65,4,12,16,0.25,14,5,https://www.eliteprospects.com/player/78150/ben-hutton,2019-2018,nhl,Ben Hutton ,D
404,Alec Martinez (D),totals,51,3,13,16,0.31,23,-4,https://www.eliteprospects.com/player/12531/alec-martinez,2019-2018,nhl,Alec Martinez ,D
405,Erik Johnson (D),Colorado Avalanche,59,3,13,16,0.27,20,9,https://www.eliteprospects.com/player/9207/erik-johnson,2019-2018,nhl,Erik Johnson ,D
406,Mike Reilly (D),totals,44,1,15,16,0.36,24,-6,https://www.eliteprospects.com/player/106295/mike-reilly,2019-2018,nhl,Mike Reilly ,D
407,Drake Caggiula (C/LW),Chicago Blackhawks,40,9,6,15,0.38,32,-3,https://www.eliteprospects.com/player/97396/drake-caggiula,2019-2018,nhl,Drake Caggiula ,C/LW
408,Colton Sissons (C/RW),Nashville Predators,57,9,6,15,0.26,20,-2,https://www.eliteprospects.com/player/48393/colton-sissons,2019-2018,nhl,Colton Sissons ,C/RW
409,Filip Zadina (RW/LW),Detroit Red Wings,28,8,7,15,0.54,2,-13,https://www.eliteprospects.com/player/236471/filip-zadina,2019-2018,nhl,Filip Zadina ,RW/LW
410,Pierre Engvall (LW/RW),Toronto Maple Leafs,48,8,7,15,0.31,6,4,https://www.eliteprospects.com/player/147720/pierre-engvall,2019-2018,nhl,Pierre Engvall ,LW/RW
411,Jordan Weal (C/W),Montréal Canadiens,49,8,7,15,0.31,14,-8,https://www.eliteprospects.com/player/23324/jordan-weal,2019-2018,nhl,Jordan Weal ,C/W
412,Riley Sheahan (C/LW),Edmonton Oilers,66,8,7,15,0.23,6,-13,https://www.eliteprospects.com/player/33929/riley-sheahan,2019-2018,nhl,Riley Sheahan ,C/LW
413,Tomas Nosek (LW/C),Vegas Golden Knights,67,8,7,15,0.22,20,-2,https://www.eliteprospects.com/player/102439/tomas-nosek,2019-2018,nhl,Tomas Nosek ,LW/C
414,Ryan Reaves (RW),Vegas Golden Knights,71,8,7,15,0.21,47,-5,https://www.eliteprospects.com/player/14003/ryan-reaves,2019-2018,nhl,Ryan Reaves ,RW
415,Jonathan Drouin (LW/C),Montréal Canadiens,27,7,8,15,0.56,14,-6,https://www.eliteprospects.com/player/118657/jonathan-drouin,2019-2018,nhl,Jonathan Drouin ,LW/C
416,Nicolas Aubé-Kubel (RW/C),Philadelphia Flyers,36,7,8,15,0.42,19,1,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2019-2018,nhl,Nicolas Aubé-Kubel ,RW/C
417,Mathieu Perreault (C),Winnipeg Jets,49,7,8,15,0.31,10,-9,https://www.eliteprospects.com/player/10441/mathieu-perreault,2019-2018,nhl,Mathieu Perreault ,C
418,Nic Dowd (C/RW),Washington Capitals,56,7,8,15,0.27,28,11,https://www.eliteprospects.com/player/39372/nic-dowd,2019-2018,nhl,Nic Dowd ,C/RW
419,Brian Boyle (C/LW),Florida Panthers,39,6,9,15,0.39,17,-5,https://www.eliteprospects.com/player/11429/brian-boyle,2019-2018,nhl,Brian Boyle ,C/LW
420,Cody Eakin (C),totals,49,5,10,15,0.31,16,-3,https://www.eliteprospects.com/player/23166/cody-eakin,2019-2018,nhl,Cody Eakin ,C
421,Marc-Édouard Vlasic (D),San Jose Sharks,70,5,10,15,0.21,10,-10,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2019-2018,nhl,Marc-Édouard Vlasic ,D
422,Troy Terry (RW/C),Anaheim Ducks,47,4,11,15,0.32,6,-5,https://www.eliteprospects.com/player/234046/troy-terry,2019-2018,nhl,Troy Terry ,RW/C
423,Henri Jokiharju (D),Buffalo Sabres,69,4,11,15,0.22,32,-6,https://www.eliteprospects.com/player/277056/henri-jokiharju,2019-2018,nhl,Henri Jokiharju ,D
424,Nate Thompson (C),totals,70,4,11,15,0.21,30,-1,https://www.eliteprospects.com/player/10261/nate-thompson,2019-2018,nhl,Nate Thompson ,C
425,Ryan Carpenter (C/RW),Chicago Blackhawks,69,3,12,15,0.22,28,-6,https://www.eliteprospects.com/player/46952/ryan-carpenter,2019-2018,nhl,Ryan Carpenter ,C/RW
426,Michael Del Zotto (D),Anaheim Ducks,49,2,13,15,0.31,14,5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2019-2018,nhl,Michael Del Zotto ,D
427,Radko Gudas (D),Washington Capitals,63,2,13,15,0.24,40,15,https://www.eliteprospects.com/player/18085/radko-gudas,2019-2018,nhl,Radko Gudas ,D
428,Casey Cizikas (C),New York Islanders,48,10,4,14,0.29,41,12,https://www.eliteprospects.com/player/14960/casey-cizikas,2019-2018,nhl,Casey Cizikas ,C
429,Carson Soucy (D),Minnesota Wild,55,7,7,14,0.26,18,16,https://www.eliteprospects.com/player/107449/carson-soucy,2019-2018,nhl,Carson Soucy ,D
430,Austin Watson (W/C),Nashville Predators,53,6,8,14,0.26,65,-9,https://www.eliteprospects.com/player/33753/austin-watson,2019-2018,nhl,Austin Watson ,W/C
431,Michael Frolík (RW/LW),totals,57,6,8,14,0.25,28,-12,https://www.eliteprospects.com/player/8701/michael-frolik,2019-2018,nhl,Michael Frolík ,RW/LW
432,Nick Holden (D),Vegas Golden Knights,61,6,8,14,0.23,13,-1,https://www.eliteprospects.com/player/11700/nick-holden,2019-2018,nhl,Nick Holden ,D
433,Riley Nash (C),Columbus Blue Jackets,64,5,9,14,0.22,10,6,https://www.eliteprospects.com/player/12507/riley-nash,2019-2018,nhl,Riley Nash ,C
434,Zdeno Chára (D),Boston Bruins,68,5,9,14,0.21,60,26,https://www.eliteprospects.com/player/4530/zdeno-chara,2019-2018,nhl,Zdeno Chára ,D
435,Nikolai Prokhorkin (C),Los Angeles Kings,43,4,10,14,0.33,6,-6,https://www.eliteprospects.com/player/93769/nikolai-prokhorkin,2019-2018,nhl,Nikolai Prokhorkin ,C
436,Haydn Fleury (D),Carolina Hurricanes,45,4,10,14,0.31,8,-2,https://www.eliteprospects.com/player/119392/haydn-fleury,2019-2018,nhl,Haydn Fleury ,D
437,Leo Komarov (W/C),New York Islanders,48,4,10,14,0.29,10,2,https://www.eliteprospects.com/player/7617/leo-komarov,2019-2018,nhl,Leo Komarov ,W/C
438,Andrew Cogliano (C/LW),Dallas Stars,68,3,11,14,0.21,30,2,https://www.eliteprospects.com/player/9187/andrew-cogliano,2019-2018,nhl,Andrew Cogliano ,C/LW
439,Andy Greene (D),totals,63,2,12,14,0.22,16,1,https://www.eliteprospects.com/player/9169/andy-greene,2019-2018,nhl,Andy Greene ,D
440,Ryan Lindgren (D),New York Rangers,60,1,13,14,0.23,47,16,https://www.eliteprospects.com/player/226442/ryan-lindgren,2019-2018,nhl,Ryan Lindgren ,D
441,Brenden Dillon (D),totals,69,1,13,14,0.20,104,-2,https://www.eliteprospects.com/player/23790/brenden-dillon,2019-2018,nhl,Brenden Dillon ,D
442,Carter Verhaeghe (C/LW),Tampa Bay Lightning,52,9,4,13,0.25,8,-9,https://www.eliteprospects.com/player/116967/carter-verhaeghe,2019-2018,nhl,Carter Verhaeghe ,C/LW
443,Antoine Roussel (LW/C),Vancouver Canucks,41,7,6,13,0.32,43,0,https://www.eliteprospects.com/player/12125/antoine-roussel,2019-2018,nhl,Antoine Roussel ,LW/C
444,Nicolas Deslauriers (LW/D),Anaheim Ducks,59,7,6,13,0.22,92,-1,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2019-2018,nhl,Nicolas Deslauriers ,LW/D
445,Alexandre Texier (C/LW),Columbus Blue Jackets,36,6,7,13,0.36,10,3,https://www.eliteprospects.com/player/296904/alexandre-texier,2019-2018,nhl,Alexandre Texier ,C/LW
446,Sammy Blais (LW/RW),St. Louis Blues,40,6,7,13,0.33,20,-2,https://www.eliteprospects.com/player/213830/sammy-blais,2019-2018,nhl,Sammy Blais ,LW/RW
447,Sam Gagner (C/RW),totals,42,6,7,13,0.31,12,-10,https://www.eliteprospects.com/player/10425/sam-gagner,2019-2018,nhl,Sam Gagner ,C/RW
448,Loui Eriksson (W/C),Vancouver Canucks,49,6,7,13,0.27,12,-2,https://www.eliteprospects.com/player/683/loui-eriksson,2019-2018,nhl,Loui Eriksson ,W/C
449,Sam Lafferty (C/LW),Pittsburgh Penguins,50,6,7,13,0.26,23,5,https://www.eliteprospects.com/player/259043/sam-lafferty,2019-2018,nhl,Sam Lafferty ,C/LW
450,Zach Aston-Reese (C/W),Pittsburgh Penguins,57,6,7,13,0.23,28,6,https://www.eliteprospects.com/player/98068/zach-aston-reese,2019-2018,nhl,Zach Aston-Reese ,C/W
451,Victor Rask (C/LW),Minnesota Wild,43,5,8,13,0.30,6,7,https://www.eliteprospects.com/player/15747/victor-rask,2019-2018,nhl,Victor Rask ,C/LW
452,Scott Mayfield (D),New York Islanders,67,5,8,13,0.19,53,8,https://www.eliteprospects.com/player/45906/scott-mayfield,2019-2018,nhl,Scott Mayfield ,D
453,Adam Boqvist (D),Chicago Blackhawks,41,4,9,13,0.32,6,-3,https://www.eliteprospects.com/player/265684/adam-boqvist,2019-2018,nhl,Adam Boqvist ,D
454,Marco Scandella (D),totals,62,4,9,13,0.21,20,14,https://www.eliteprospects.com/player/17520/marco-scandella,2019-2018,nhl,Marco Scandella ,D
455,Nikita Zadorov (D),Colorado Avalanche,64,4,9,13,0.20,65,6,https://www.eliteprospects.com/player/108648/nikita-zadorov,2019-2018,nhl,Nikita Zadorov ,D
456,Robert Hägg (D),Philadelphia Flyers,49,3,10,13,0.27,30,14,https://www.eliteprospects.com/player/27397/robert-hagg,2019-2018,nhl,Robert Hägg ,D
457,Jordan Oesterle (D),Arizona Coyotes,58,3,10,13,0.22,14,-9,https://www.eliteprospects.com/player/84700/jordan-oesterle,2019-2018,nhl,Jordan Oesterle ,D
458,Jake McCabe (D),Buffalo Sabres,66,3,10,13,0.20,41,-11,https://www.eliteprospects.com/player/45419/jake-mccabe,2019-2018,nhl,Jake McCabe ,D
459,Jordan Martinook (W/C),Carolina Hurricanes,45,2,11,13,0.29,22,-2,https://www.eliteprospects.com/player/44271/jordan-martinook,2019-2018,nhl,Jordan Martinook ,W/C
460,Sam Bennett (C/LW),Calgary Flames,52,8,4,12,0.23,36,-1,https://www.eliteprospects.com/player/189371/sam-bennett,2019-2018,nhl,Sam Bennett ,C/LW
461,Max Jones (LW/RW),Anaheim Ducks,59,8,4,12,0.20,36,-6,https://www.eliteprospects.com/player/233448/max-jones,2019-2018,nhl,Max Jones ,LW/RW
462,Eric Robinson (LW),Columbus Blue Jackets,50,7,5,12,0.24,12,10,https://www.eliteprospects.com/player/206755/eric-robinson,2019-2018,nhl,Eric Robinson ,LW
463,Frédérik Gauthier (C),Toronto Maple Leafs,61,7,5,12,0.20,10,-4,https://www.eliteprospects.com/player/128500/frederik-gauthier,2019-2018,nhl,Frédérik Gauthier ,C
464,Trevor Lewis (C/RW),Los Angeles Kings,56,6,6,12,0.21,16,-7,https://www.eliteprospects.com/player/10461/trevor-lewis,2019-2018,nhl,Trevor Lewis ,C/RW
465,Melker Karlsson (RW/C),San Jose Sharks,61,6,6,12,0.20,20,-7,https://www.eliteprospects.com/player/10014/melker-karlsson,2019-2018,nhl,Melker Karlsson ,RW/C
466,Cody Glass (C),Vegas Golden Knights,39,5,7,12,0.31,6,-7,https://www.eliteprospects.com/player/201704/cody-glass,2019-2018,nhl,Cody Glass ,C
467,Shayne Gostisbehere (D),Philadelphia Flyers,42,5,7,12,0.29,20,-4,https://www.eliteprospects.com/player/122787/shayne-gostisbehere,2019-2018,nhl,Shayne Gostisbehere ,D
468,Devin Shore (C),totals,45,5,7,12,0.27,8,-10,https://www.eliteprospects.com/player/149937/devin-shore,2019-2018,nhl,Devin Shore ,C
